provider,cidr,region
datacamp,2607:6b80:30::/48,
datacamp,2607:6b80:32::/48,
datacamp,2607:6b80:36::/48,
datacamp,2607:6b80:44::/47,
datacamp,2607:6b80:47::/48,
datacamp,2607:6b80:48::/48,
datacamp,2607:6b80:4b::/48,
datacamp,2607:6b80:4f::/48,
datacamp,2607:6b80:50::/48,
datacamp,2607:6b80:52::/47,
datacamp,2607:6b80:54::/47,
datacamp,2607:6b80:56::/48,
datacamp,2607:6b80:5c::/48,
datacamp,2607:6b80:6f::/48,
datacamp,2a02:6ea0:1000::/37,
datacamp,2a02:6ea0:1800::/38,
datacamp,2a02:6ea0:1c00::/40,
datacamp,2a02:6ea0:1e00::/40,
datacamp,2a02:6ea0:2000::/37,
datacamp,2a02:6ea0:2800::/38,
datacamp,2a02:6ea0:2c00::/40,
datacamp,2a02:6ea0:2e00::/40,
datacamp,2a02:6ea0:3000::/39,
datacamp,2a02:6ea0:3200::/40,
datacamp,2a02:6ea0:3600::/39,
datacamp,2a02:6ea0:3800::/40,
datacamp,2a02:6ea0:3b00::/40,
datacamp,2a02:6ea0:3f00::/40,
datacamp,2a02:6ea0:4000::/39,
datacamp,2a02:6ea0:4200::/40,
datacamp,2a02:6ea0:4400::/39,
datacamp,2a02:6ea0:4700::/40,
datacamp,2a02:6ea0:4800::/38,
datacamp,2a02:6ea0:4f00::/40,
datacamp,2a02:6ea0:5100::/40,
datacamp,2a02:6ea0:5400::/38,
datacamp,2a02:6ea0:5900::/40,
datacamp,2a02:6ea0:5a00::/39,
datacamp,2a02:6ea0:5c00::/38,
datacamp,2a02:6ea0:7100::/40,
datacamp,2a02:e9c1::/32,
datacamp,2a02:e9c2::/32,
datacamp,2a02:e9c4::/32,
datacamp,2a02:e9c7::/32,
datacamp,2a03:efc0:7200::/40,
datacamp,2a04:3840::/32,
datacamp,2a04:3842::/32,
datacamp,2a04:3844::/32,
datacamp,2a04:3846::/32,
datacamp,2a05:1900::/32,
datacamp,2a05:1902::/32,
datacamp,2a05:1904::/32,
datacamp,2a05:1906::/32,
datacamp,2a05:e9c0:4400::/40,
datacamp,2a06:b442::/31,
datacamp,2a06:b444::/31,
datacamp,2a06:fe40::/32,
datacamp,2a09:1d80::/30,
datacamp,2a09:1d84::/32,
datacamp,2a09:a380:100::/40,
datacamp,2a09:a380:a00::/39,
datacamp,2a09:a380:c00::/40,
datacamp,2a09:c280::/29,
datacamp,2a0a:6040:8700::/45,
datacamp,2a0a:8f40:1c::/48,
datacamp,2a0a:b600::/29,
datacamp,2a0a:eb00::/30,
datacamp,2a0c:8340::/29,
datacamp,2a0c:8a41:1000::/36,
datacamp,2a0c:8a41:2000::/35,
datacamp,2a0c:8a41:4000::/34,
datacamp,2a0c:8a41:9000::/36,
datacamp,2a0c:8a41:a000::/36,
datacamp,2a0c:8a47::/32,
datacamp,2a0c:b641:420::/44,
datacamp,2a0d:5c0::/29,
datacamp,2a0d:3900::/29,
datacamp,2a0d:4480::/30,
datacamp,2a0d:aa40::/29,
datacamp,2a0d:ab00::/30,
datacamp,2a0d:af00::/30,
datacamp,2a0e:6c00::/30,
datacamp,2a0e:6c04::/32,
datacamp,2a0e:7781::/32,
datacamp,2a0e:7782::/31,
datacamp,2a0e:7784::/32,
datacamp,2a0e:8400::/29,
datacamp,2a0f:1080::/30,
datacamp,2a0f:9bc0::/29,
datacamp,2a0f:9cc0::/30,
datacamp,2a0f:a780::/30,
datacamp,2a0f:c840::/31,
datacamp,2a0f:c844::/30,
datacamp,2a0f:d482::/31,
datacamp,2a0f:d484::/30,
datacamp,2a0f:e001::/32,
datacamp,2a0f:e002::/31,
datacamp,2a0f:e004::/32,
datacamp,2a10:13c0:da7a::/48,
datacamp,2a10:1d80::/29,
datacamp,2a10:4bc0::/32,
datacamp,2a10:4bc2::/31,
datacamp,2a10:4bc4::/30,
datacamp,2a10:9007::/46,
datacamp,2a10:9007:4::/47,
datacamp,2a10:9007:6::/48,
datacamp,2a10:aa40::/30,
datacamp,2a11:2f40::/29,
datacamp,2a11:3b41::/32,
datacamp,2a11:3b42::/31,
datacamp,2a11:3b44::/32,
datacamp,2a11:3bc0::/29,
datacamp,2a11:7240::/29,
datacamp,2a11:dcc1::/32,
datacamp,2a11:dcc2::/31,
datacamp,2a11:dcc4::/32,
datacamp,2a11:ed80::/29,
datacamp,2a12:80::/30,
datacamp,2a12:1c0::/29,
datacamp,2a12:441::/32,
datacamp,2a12:442::/31,
datacamp,2a12:444::/32,
datacamp,2a12:680::/29,
datacamp,2a12:780::/30,
datacamp,2a12:1780::/29,
datacamp,2a12:3a80::/31,
datacamp,2a12:3a84::/30,
datacamp,2a12:6641::/32,
datacamp,2a12:6642::/31,
datacamp,2a12:6644::/32,
datacamp,2a12:6a40::/29,
datacamp,2a12:6b82::/31,
datacamp,2a12:6b84::/30,
datacamp,2a12:6d80::/29,
datacamp,2a12:7700::/29,
datacamp,2a12:7740::/29,
datacamp,2a12:8440::/29,
datacamp,2a12:8dc0::/29,
datacamp,2a12:f0c2::/31,
datacamp,2a12:f0c4::/30,
datacamp,2a13:1300::/30,
datacamp,2a13:6cc0::/32,
datacamp,2a13:6cc7::/32,
datacamp,2a13:b440::/30,
datacamp,2a13:be40::/31,
datacamp,2a13:be42::/32,
datacamp,2a13:be44::/30,
datacamp,2a13:c540::/29,
datacamp,2a13:dac1::/32,
datacamp,2a13:dac2::/31,
datacamp,2a13:dac4::/31,
datacamp,2a13:dac6::/32,
datacamp,2a13:ddc0::/29,
datacamp,2a13:f180::/29,
datacamp,2a14:c1::/32,
datacamp,2a14:c2::/31,
datacamp,2a14:c4::/32,
datacamp,2a14:1c1::/32,
datacamp,2a14:1c2::/31,
datacamp,2a14:1c4::/32,
datacamp,2a14:801::/32,
datacamp,2a14:802::/31,
datacamp,2a14:804::/32,
datacamp,2a14:35c0::/30,
datacamp,2a14:6a00::/30,
datacamp,2a14:7e01::/32,
datacamp,2a14:7e02::/31,
datacamp,2a14:7e04::/32,
datacamp,2c0f:3f80::/32,
digitalocean,5.101.108.0/22,
digitalocean,67.207.64.0/23,
digitalocean,67.207.66.0/24,
digitalocean,95.85.0.0/18,
digitalocean,103.253.144.0/22,
digitalocean,107.170.192.0/18,
digitalocean,129.212.130.0/24,
digitalocean,134.199.128.0/23,
digitalocean,137.184.252.0/24,
digitalocean,138.68.32.0/24,
digitalocean,138.68.34.0/24,
digitalocean,143.244.217.0/24,
digitalocean,143.244.219.0/24,
digitalocean,159.89.58.0/23,
digitalocean,159.89.60.0/22,
digitalocean,162.243.128.0/19,
digitalocean,162.243.188.0/22,
digitalocean,164.90.248.0/23,
digitalocean,164.90.250.0/24,
digitalocean,165.245.148.0/22,
digitalocean,165.245.160.0/20,
digitalocean,168.144.4.0/22,
digitalocean,192.241.160.0/19,
digitalocean,192.241.192.0/19,
digitalocean,192.241.224.0/20,
digitalocean,198.199.92.0/22,
digitalocean,198.199.96.0/20,
digitalocean,198.199.112.0/21,
digitalocean,198.211.96.0/20,
digitalocean,2400:6180::/48,
digitalocean,2400:6180:10::/48,
digitalocean,2400:6180:100::/40,
digitalocean,2604:a880::/47,
digitalocean,2604:a880:2::/48,
digitalocean,2604:a880:4::/47,
digitalocean,2604:a880:6::/48,
digitalocean,2604:a880:400::/48,
digitalocean,2604:a880:800::/48,
digitalocean,2604:a880:cad::/48,
digitalocean,2a03:b0c0::/46,
digitalocean,2a03:b0c0:fffc::/48,
digitalocean,2a03:b0c0:ffff::/48,
digitalocean,129.212.248.0/22,AU-NSW
digitalocean,134.199.144.0/20,AU-NSW
digitalocean,134.199.160.0/20,AU-NSW
digitalocean,170.64.128.0/17,AU-NSW
digitalocean,209.38.16.0/20,AU-NSW
digitalocean,209.38.80.0/20,AU-NSW
digitalocean,2400:6180:10:200::/64,AU-NSW
digitalocean,68.183.192.0/20,CA-ON
digitalocean,104.248.104.0/22,CA-ON
digitalocean,134.122.32.0/20,CA-ON
digitalocean,137.184.160.0/20,CA-ON
digitalocean,138.197.128.0/19,CA-ON
digitalocean,138.197.160.0/20,CA-ON
digitalocean,142.93.144.0/20,CA-ON
digitalocean,143.110.208.0/20,CA-ON
digitalocean,143.198.32.0/20,CA-ON
digitalocean,146.190.188.0/22,CA-ON
digitalocean,146.190.240.0/20,CA-ON
digitalocean,147.182.144.0/20,CA-ON
digitalocean,152.42.144.0/22,CA-ON
digitalocean,157.230.68.0/22,CA-ON
digitalocean,159.89.112.0/20,CA-ON
digitalocean,159.203.0.0/18,CA-ON
digitalocean,165.22.224.0/20,CA-ON
digitalocean,165.227.32.0/20,CA-ON
digitalocean,167.99.176.0/20,CA-ON
digitalocean,174.138.112.0/22,CA-ON
digitalocean,178.128.224.0/20,CA-ON
digitalocean,209.38.0.0/22,CA-ON
digitalocean,209.38.8.0/21,CA-ON
digitalocean,2604:a880:cad:d0::/64,CA-ON
digitalocean,46.101.68.0/22,DE-HE
digitalocean,46.101.96.0/19,DE-HE
digitalocean,46.101.128.0/17,DE-HE
digitalocean,64.225.92.0/22,DE-HE
digitalocean,64.225.96.0/20,DE-HE
digitalocean,64.226.64.0/18,DE-HE
digitalocean,64.227.112.0/20,DE-HE
digitalocean,67.207.72.0/21,DE-HE
digitalocean,68.183.64.0/20,DE-HE
digitalocean,68.183.208.0/20,DE-HE
digitalocean,68.183.240.0/22,DE-HE
digitalocean,104.248.16.0/20,DE-HE
digitalocean,104.248.32.0/20,DE-HE
digitalocean,104.248.100.0/22,DE-HE
digitalocean,104.248.128.0/20,DE-HE
digitalocean,104.248.240.0/20,DE-HE
digitalocean,129.212.140.0/22,DE-HE
digitalocean,129.212.168.0/22,DE-HE
digitalocean,129.212.192.0/22,DE-HE
digitalocean,129.212.252.0/22,DE-HE
digitalocean,134.122.64.0/19,DE-HE
digitalocean,134.199.188.0/22,DE-HE
digitalocean,134.209.224.0/19,DE-HE
digitalocean,138.68.64.0/19,DE-HE
digitalocean,138.68.96.0/20,DE-HE
digitalocean,138.68.112.0/22,DE-HE
digitalocean,138.68.124.0/22,DE-HE
digitalocean,138.197.176.0/20,DE-HE
digitalocean,139.59.128.0/19,DE-HE
digitalocean,139.59.204.0/22,DE-HE
digitalocean,139.59.208.0/21,DE-HE
digitalocean,142.93.96.0/20,DE-HE
digitalocean,142.93.160.0/20,DE-HE
digitalocean,143.244.204.0/22,DE-HE
digitalocean,144.126.244.0/22,DE-HE
digitalocean,146.190.176.0/22,DE-HE
digitalocean,146.190.204.0/22,DE-HE
digitalocean,157.230.16.0/20,DE-HE
digitalocean,157.230.76.0/22,DE-HE
digitalocean,157.230.96.0/19,DE-HE
digitalocean,157.245.16.0/21,DE-HE
digitalocean,157.245.24.0/22,DE-HE
digitalocean,159.65.112.0/20,DE-HE
digitalocean,159.89.0.0/19,DE-HE
digitalocean,159.89.96.0/20,DE-HE
digitalocean,159.89.212.0/22,DE-HE
digitalocean,159.223.16.0/20,DE-HE
digitalocean,159.223.248.0/22,DE-HE
digitalocean,161.35.16.0/20,DE-HE
digitalocean,161.35.64.0/20,DE-HE
digitalocean,161.35.192.0/19,DE-HE
digitalocean,164.90.160.0/19,DE-HE
digitalocean,164.90.208.0/20,DE-HE
digitalocean,164.90.224.0/20,DE-HE
digitalocean,164.90.240.0/22,DE-HE
digitalocean,164.92.128.0/20,DE-HE
digitalocean,164.92.160.0/19,DE-HE
digitalocean,164.92.192.0/20,DE-HE
digitalocean,164.92.224.0/19,DE-HE
digitalocean,165.22.16.0/20,DE-HE
digitalocean,165.22.64.0/19,DE-HE
digitalocean,165.227.128.0/19,DE-HE
digitalocean,165.227.160.0/20,DE-HE
digitalocean,165.227.244.0/22,DE-HE
digitalocean,165.232.64.0/20,DE-HE
digitalocean,165.232.112.0/20,DE-HE
digitalocean,167.71.32.0/19,DE-HE
digitalocean,167.99.128.0/20,DE-HE
digitalocean,167.99.240.0/20,DE-HE
digitalocean,167.172.96.0/20,DE-HE
digitalocean,167.172.160.0/19,DE-HE
digitalocean,174.138.100.0/22,DE-HE
digitalocean,178.128.192.0/20,DE-HE
digitalocean,188.166.160.0/21,DE-HE
digitalocean,188.166.192.0/22,DE-HE
digitalocean,206.81.16.0/20,DE-HE
digitalocean,206.189.48.0/20,DE-HE
digitalocean,206.189.248.0/22,DE-HE
digitalocean,207.154.192.0/18,DE-HE
digitalocean,209.38.112.0/22,DE-HE
digitalocean,209.38.176.0/20,DE-HE
digitalocean,209.38.192.0/18,DE-HE
digitalocean,2a03:b0c0:3:d0::/64,DE-HE
digitalocean,2a03:b0c0:3:e0::/64,DE-HE
digitalocean,2a03:b0c0:3:f0::/64,DE-HE
digitalocean,46.101.0.0/18,GB-SLG
digitalocean,46.101.64.0/22,GB-SLG
digitalocean,46.101.72.0/21,GB-SLG
digitalocean,46.101.80.0/20,GB-SLG
digitalocean,64.227.32.0/20,GB-SLG
digitalocean,67.207.68.0/22,GB-SLG
digitalocean,68.183.32.0/20,GB-SLG
digitalocean,68.183.252.0/22,GB-SLG
digitalocean,104.248.160.0/20,GB-SLG
digitalocean,129.212.160.0/22,GB-SLG
digitalocean,129.212.200.0/21,GB-SLG
digitalocean,134.122.96.0/20,GB-SLG
digitalocean,134.209.16.0/20,GB-SLG
digitalocean,134.209.176.0/20,GB-SLG
digitalocean,138.68.116.0/22,GB-SLG
digitalocean,138.68.128.0/18,GB-SLG
digitalocean,139.59.160.0/19,GB-SLG
digitalocean,139.59.196.0/22,GB-SLG
digitalocean,139.59.200.0/22,GB-SLG
digitalocean,142.93.32.0/20,GB-SLG
digitalocean,143.110.160.0/20,GB-SLG
digitalocean,143.198.240.0/22,GB-SLG
digitalocean,144.126.192.0/20,GB-SLG
digitalocean,144.126.224.0/20,GB-SLG
digitalocean,157.245.28.0/22,GB-SLG
digitalocean,157.245.32.0/20,GB-SLG
digitalocean,159.65.16.0/20,GB-SLG
digitalocean,159.65.48.0/20,GB-SLG
digitalocean,159.65.80.0/20,GB-SLG
digitalocean,159.65.208.0/21,GB-SLG
digitalocean,159.89.248.0/22,GB-SLG
digitalocean,159.223.244.0/22,GB-SLG
digitalocean,161.35.32.0/20,GB-SLG
digitalocean,161.35.160.0/20,GB-SLG
digitalocean,165.22.112.0/20,GB-SLG
digitalocean,165.227.224.0/20,GB-SLG
digitalocean,165.232.32.0/20,GB-SLG
digitalocean,165.232.96.0/20,GB-SLG
digitalocean,167.71.128.0/20,GB-SLG
digitalocean,167.99.80.0/20,GB-SLG
digitalocean,167.99.192.0/20,GB-SLG
digitalocean,167.172.48.0/20,GB-SLG
digitalocean,178.62.0.0/17,GB-SLG
digitalocean,178.128.32.0/20,GB-SLG
digitalocean,178.128.160.0/20,GB-SLG
digitalocean,188.166.136.0/22,GB-SLG
digitalocean,188.166.144.0/20,GB-SLG
digitalocean,188.166.168.0/21,GB-SLG
digitalocean,206.189.16.0/20,GB-SLG
digitalocean,206.189.112.0/20,GB-SLG
digitalocean,206.189.244.0/22,GB-SLG
digitalocean,209.38.160.0/21,GB-SLG
digitalocean,209.38.168.0/22,GB-SLG
digitalocean,209.97.128.0/20,GB-SLG
digitalocean,209.97.176.0/20,GB-SLG
digitalocean,2a03:b0c0:1:a1::/64,GB-SLG
digitalocean,2a03:b0c0:1:d0::/64,GB-SLG
digitalocean,2a03:b0c0:1:e0::/64,GB-SLG
digitalocean,64.225.84.0/22,IN-KA
digitalocean,64.227.128.0/18,IN-KA
digitalocean,68.183.80.0/20,IN-KA
digitalocean,68.183.244.0/22,IN-KA
digitalocean,128.199.16.0/20,IN-KA
digitalocean,129.212.244.0/22,IN-KA
digitalocean,134.209.144.0/20,IN-KA
digitalocean,139.59.0.0/18,IN-KA
digitalocean,139.59.64.0/19,IN-KA
digitalocean,142.93.208.0/20,IN-KA
digitalocean,143.110.176.0/20,IN-KA
digitalocean,143.110.240.0/20,IN-KA
digitalocean,143.244.128.0/20,IN-KA
digitalocean,144.126.252.0/22,IN-KA
digitalocean,146.190.8.0/22,IN-KA
digitalocean,152.42.156.0/22,IN-KA
digitalocean,157.245.96.0/20,IN-KA
digitalocean,159.65.144.0/20,IN-KA
digitalocean,159.89.160.0/20,IN-KA
digitalocean,165.22.208.0/20,IN-KA
digitalocean,165.232.176.0/20,IN-KA
digitalocean,167.71.224.0/20,IN-KA
digitalocean,168.144.0.0/22,IN-KA
digitalocean,174.138.120.0/22,IN-KA
digitalocean,206.189.128.0/20,IN-KA
digitalocean,209.38.120.0/21,IN-KA
digitalocean,2400:6180:100:d0::/64,IN-KA
digitalocean,5.101.96.0/21,NL-NH
digitalocean,5.101.104.0/22,NL-NH
digitalocean,24.144.74.0/23,NL-NH
digitalocean,24.144.76.0/22,NL-NH
digitalocean,37.139.0.0/19,NL-NH
digitalocean,64.225.64.0/20,NL-NH
digitalocean,64.225.80.0/22,NL-NH
digitalocean,64.227.64.0/20,NL-NH
digitalocean,68.183.0.0/20,NL-NH
digitalocean,80.240.128.0/20,NL-NH
digitalocean,82.196.0.0/20,NL-NH
digitalocean,95.85.1.0/24,NL-NH
digitalocean,95.85.2.0/23,NL-NH
digitalocean,95.85.4.0/22,NL-NH
digitalocean,95.85.8.0/21,NL-NH
digitalocean,95.85.16.0/20,NL-NH
digitalocean,95.85.32.0/19,NL-NH
digitalocean,104.248.80.0/20,NL-NH
digitalocean,104.248.192.0/20,NL-NH
digitalocean,128.199.32.0/19,NL-NH
digitalocean,129.212.212.0/22,NL-NH
digitalocean,129.212.220.0/22,NL-NH
digitalocean,134.122.48.0/20,NL-NH
digitalocean,134.209.80.0/20,NL-NH
digitalocean,134.209.132.0/22,NL-NH
digitalocean,134.209.136.0/22,NL-NH
digitalocean,134.209.192.0/20,NL-NH
digitalocean,138.68.120.0/22,NL-NH
digitalocean,138.68.204.0/22,NL-NH
digitalocean,141.0.169.0/24,NL-NH
digitalocean,141.0.170.0/24,NL-NH
digitalocean,142.93.128.0/20,NL-NH
digitalocean,142.93.224.0/20,NL-NH
digitalocean,143.198.248.0/22,NL-NH
digitalocean,143.244.196.0/22,NL-NH
digitalocean,143.244.218.0/24,NL-NH
digitalocean,146.185.128.0/18,NL-NH
digitalocean,146.190.16.0/20,NL-NH
digitalocean,146.190.224.0/20,NL-NH
digitalocean,152.42.128.0/20,NL-NH
digitalocean,152.42.148.0/22,NL-NH
digitalocean,157.245.64.0/20,NL-NH
digitalocean,159.65.192.0/20,NL-NH
digitalocean,159.223.0.0/20,NL-NH
digitalocean,159.223.208.0/20,NL-NH
digitalocean,159.223.224.0/20,NL-NH
digitalocean,159.223.240.0/22,NL-NH
digitalocean,161.35.80.0/20,NL-NH
digitalocean,161.35.144.0/20,NL-NH
digitalocean,161.35.244.0/22,NL-NH
digitalocean,164.90.192.0/20,NL-NH
digitalocean,164.92.144.0/20,NL-NH
digitalocean,164.92.208.0/20,NL-NH
digitalocean,165.22.192.0/20,NL-NH
digitalocean,165.232.80.0/20,NL-NH
digitalocean,167.71.0.0/20,NL-NH
digitalocean,167.71.64.0/20,NL-NH
digitalocean,167.99.16.0/22,NL-NH
digitalocean,167.99.32.0/20,NL-NH
digitalocean,167.99.208.0/20,NL-NH
digitalocean,167.172.32.0/20,NL-NH
digitalocean,174.138.0.0/20,NL-NH
digitalocean,174.138.96.0/22,NL-NH
digitalocean,174.138.104.0/22,NL-NH
digitalocean,178.62.128.0/17,NL-NH
digitalocean,178.128.136.0/21,NL-NH
digitalocean,178.128.240.0/20,NL-NH
digitalocean,185.14.184.0/22,NL-NH
digitalocean,188.166.0.0/17,NL-NH
digitalocean,188.166.128.0/21,NL-NH
digitalocean,188.166.140.0/22,NL-NH
digitalocean,188.166.200.0/22,NL-NH
digitalocean,188.226.128.0/17,NL-NH
digitalocean,192.81.220.0/22,NL-NH
digitalocean,198.199.124.0/22,NL-NH
digitalocean,198.211.118.0/23,NL-NH
digitalocean,198.211.120.0/21,NL-NH
digitalocean,206.189.0.0/20,NL-NH
digitalocean,206.189.96.0/20,NL-NH
digitalocean,206.189.240.0/22,NL-NH
digitalocean,209.38.32.0/20,NL-NH
digitalocean,209.38.52.0/22,NL-NH
digitalocean,209.38.96.0/20,NL-NH
digitalocean,2a03:b0c0:0:108::/64,NL-NH
digitalocean,2a03:b0c0:0:126::/63,NL-NH
digitalocean,2a03:b0c0:0:128::/63,NL-NH
digitalocean,2a03:b0c0:0:130::/61,NL-NH
digitalocean,2a03:b0c0:0:138::/63,NL-NH
digitalocean,2a03:b0c0:0:140::/61,NL-NH
digitalocean,2a03:b0c0:0:148::/63,NL-NH
digitalocean,2a03:b0c0:0:150::/62,NL-NH
digitalocean,2a03:b0c0:0:154::/63,NL-NH
digitalocean,2a03:b0c0:0:1010::/61,NL-NH
digitalocean,2a03:b0c0:0:1018::/63,NL-NH
digitalocean,2a03:b0c0:0:1020::/61,NL-NH
digitalocean,2a03:b0c0:0:1028::/63,NL-NH
digitalocean,2a03:b0c0:0:1030::/61,NL-NH
digitalocean,2a03:b0c0:0:1038::/63,NL-NH
digitalocean,2a03:b0c0:0:1040::/61,NL-NH
digitalocean,2a03:b0c0:0:1048::/63,NL-NH
digitalocean,2a03:b0c0:0:1050::/63,NL-NH
digitalocean,2a03:b0c0:2:d0::/64,NL-NH
digitalocean,2a03:b0c0:2:f0::/64,NL-NH
digitalocean,68.183.176.0/20,SG-05
digitalocean,68.183.224.0/20,SG-05
digitalocean,103.253.145.0/24,SG-05
digitalocean,103.253.146.0/23,SG-05
digitalocean,104.248.96.0/22,SG-05
digitalocean,104.248.144.0/20,SG-05
digitalocean,128.199.64.0/18,SG-05
digitalocean,128.199.128.0/17,SG-05
digitalocean,129.212.208.0/22,SG-05
digitalocean,129.212.216.0/22,SG-05
digitalocean,129.212.224.0/20,SG-05
digitalocean,134.209.96.0/20,SG-05
digitalocean,137.184.248.0/22,SG-05
digitalocean,139.59.96.0/19,SG-05
digitalocean,139.59.192.0/22,SG-05
digitalocean,139.59.216.0/21,SG-05
digitalocean,139.59.224.0/19,SG-05
digitalocean,143.198.80.0/20,SG-05
digitalocean,143.198.192.0/19,SG-05
digitalocean,144.126.240.0/22,SG-05
digitalocean,146.190.4.0/22,SG-05
digitalocean,146.190.80.0/20,SG-05
digitalocean,146.190.96.0/20,SG-05
digitalocean,146.190.192.0/22,SG-05
digitalocean,146.190.200.0/22,SG-05
digitalocean,152.42.160.0/19,SG-05
digitalocean,152.42.192.0/18,SG-05
digitalocean,157.230.32.0/20,SG-05
digitalocean,157.230.192.0/22,SG-05
digitalocean,157.230.240.0/20,SG-05
digitalocean,157.245.48.0/20,SG-05
digitalocean,157.245.144.0/20,SG-05
digitalocean,157.245.192.0/20,SG-05
digitalocean,159.65.0.0/20,SG-05
digitalocean,159.65.128.0/20,SG-05
digitalocean,159.89.192.0/20,SG-05
digitalocean,159.89.208.0/22,SG-05
digitalocean,159.223.32.0/19,SG-05
digitalocean,159.223.64.0/19,SG-05
digitalocean,163.47.8.0/22,SG-05
digitalocean,165.22.48.0/20,SG-05
digitalocean,165.22.96.0/20,SG-05
digitalocean,165.22.240.0/20,SG-05
digitalocean,165.232.160.0/20,SG-05
digitalocean,165.245.144.0/22,SG-05
digitalocean,165.245.176.0/20,SG-05
digitalocean,167.71.192.0/19,SG-05
digitalocean,167.99.28.0/22,SG-05
digitalocean,167.99.64.0/20,SG-05
digitalocean,167.172.4.0/22,SG-05
digitalocean,167.172.64.0/19,SG-05
digitalocean,174.138.16.0/20,SG-05
digitalocean,178.128.16.0/20,SG-05
digitalocean,178.128.48.0/20,SG-05
digitalocean,178.128.80.0/20,SG-05
digitalocean,178.128.96.0/19,SG-05
digitalocean,178.128.208.0/20,SG-05
digitalocean,188.166.176.0/20,SG-05
digitalocean,188.166.196.0/22,SG-05
digitalocean,188.166.204.0/22,SG-05
digitalocean,188.166.208.0/20,SG-05
digitalocean,188.166.224.0/19,SG-05
digitalocean,206.189.32.0/20,SG-05
digitalocean,206.189.80.0/20,SG-05
digitalocean,206.189.144.0/20,SG-05
digitalocean,209.38.56.0/22,SG-05
digitalocean,209.97.160.0/20,SG-05
digitalocean,2400:6180:0:d0::/62,SG-05
digitalocean,24.144.68.0/22,US-CA
digitalocean,24.144.80.0/20,US-CA
digitalocean,24.199.68.0/22,US-CA
digitalocean,24.199.72.0/21,US-CA
digitalocean,24.199.96.0/19,US-CA
digitalocean,45.55.0.0/19,US-CA
digitalocean,45.55.108.0/22,US-CA
digitalocean,45.55.112.0/22,US-CA
digitalocean,64.23.128.0/17,US-CA
digitalocean,64.225.32.0/20,US-CA
digitalocean,64.225.88.0/22,US-CA
digitalocean,64.225.112.0/20,US-CA
digitalocean,64.227.48.0/20,US-CA
digitalocean,64.227.80.0/20,US-CA
digitalocean,64.227.96.0/20,US-CA
digitalocean,68.183.160.0/20,US-CA
digitalocean,68.183.248.0/22,US-CA
digitalocean,104.131.128.0/19,US-CA
digitalocean,104.236.128.0/18,US-CA
digitalocean,104.248.64.0/20,US-CA
digitalocean,104.248.176.0/20,US-CA
digitalocean,104.248.208.0/20,US-CA
digitalocean,107.170.192.0/18,US-CA
digitalocean,128.199.0.0/20,US-CA
digitalocean,129.212.164.0/22,US-CA
digitalocean,134.199.136.0/21,US-CA
digitalocean,134.199.180.0/22,US-CA
digitalocean,134.199.184.0/22,US-CA
digitalocean,134.199.208.0/20,US-CA
digitalocean,134.199.224.0/20,US-CA
digitalocean,134.209.0.0/20,US-CA
digitalocean,134.209.48.0/20,US-CA
digitalocean,134.209.140.0/22,US-CA
digitalocean,137.184.0.0/20,US-CA
digitalocean,137.184.32.0/20,US-CA
digitalocean,137.184.80.0/20,US-CA
digitalocean,137.184.112.0/20,US-CA
digitalocean,137.184.176.0/20,US-CA
digitalocean,137.184.224.0/20,US-CA
digitalocean,137.184.244.0/22,US-CA
digitalocean,137.184.255.0/24,US-CA
digitalocean,138.68.0.0/19,US-CA
digitalocean,138.68.36.0/22,US-CA
digitalocean,138.68.40.0/21,US-CA
digitalocean,138.68.48.0/20,US-CA
digitalocean,138.68.192.0/21,US-CA
digitalocean,138.68.200.0/22,US-CA
digitalocean,138.68.208.0/20,US-CA
digitalocean,138.68.224.0/19,US-CA
digitalocean,138.197.192.0/19,US-CA
digitalocean,138.197.232.0/21,US-CA
digitalocean,142.93.16.0/20,US-CA
digitalocean,142.93.80.0/20,US-CA
digitalocean,143.110.128.0/19,US-CA
digitalocean,143.110.192.0/20,US-CA
digitalocean,143.110.224.0/20,US-CA
digitalocean,143.198.48.0/20,US-CA
digitalocean,143.198.64.0/20,US-CA
digitalocean,143.198.96.0/20,US-CA
digitalocean,143.198.128.0/19,US-CA
digitalocean,143.198.224.0/20,US-CA
digitalocean,143.198.244.0/22,US-CA
digitalocean,143.244.176.0/20,US-CA
digitalocean,143.244.208.0/22,US-CA
digitalocean,144.126.208.0/20,US-CA
digitalocean,146.190.0.0/22,US-CA
digitalocean,146.190.12.0/22,US-CA
digitalocean,146.190.32.0/19,US-CA
digitalocean,146.190.112.0/20,US-CA
digitalocean,146.190.128.0/19,US-CA
digitalocean,146.190.160.0/20,US-CA
digitalocean,147.182.192.0/20,US-CA
digitalocean,147.182.224.0/19,US-CA
digitalocean,157.230.72.0/22,US-CA
digitalocean,157.230.128.0/19,US-CA
digitalocean,157.230.160.0/20,US-CA
digitalocean,157.230.196.0/22,US-CA
digitalocean,157.230.204.0/22,US-CA
digitalocean,157.245.160.0/19,US-CA
digitalocean,157.245.224.0/20,US-CA
digitalocean,159.65.64.0/20,US-CA
digitalocean,159.65.96.0/20,US-CA
digitalocean,159.89.128.0/19,US-CA
digitalocean,159.89.220.0/22,US-CA
digitalocean,159.203.192.0/18,US-CA
digitalocean,159.223.192.0/20,US-CA
digitalocean,161.35.224.0/20,US-CA
digitalocean,161.35.240.0/22,US-CA
